CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Tenure Months,Monthly Charges,Total Charges,Avg Monthly Spend,Churn Score,Churn Label,Churn Value,CLTV,Customer Tenure Group,High Value Customer,Service Utilization,Churn Reason,Churn Reason Cleaned,Churn Reason Grouped,Streaming Services,Electronic Check User,Autopay User,Support Score
7161-DFHUF,1,United States,California,Shasta,96087,"40.617614, -122.512861",40.617614,-122.512861,Female,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,71,23.85,1672.1,23.55070422535211,77,No,0,6166,Long Term,Yes,Few,,Not Applicable,Not Applicable,No,0,0,0
3720-DBRWL,1,United States,California,Tehama,96090,"40.021787, -122.127576",40.021787,-122.127576,Male,No,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),51,83.85,4307.1,84.45294117647059,53,No,0,5703,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
8565-WUXZU,1,United States,California,Vina,96092,"39.955164, -122.018567",39.955164,-122.018567,Male,Yes,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),72,84.8,6141.65,85.30069444444445,54,No,0,4240,Long Term,No,Multiple,,Not Applicable,Not Applicable,No,0,1,2
4994-OBRSZ,1,United States,California,Weed,96094,"41.465121, -122.380947",41.465121,-122.380947,Male,No,No,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),14,76.1,1054.8,75.34285714285714,33,No,0,2045,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
0562-FGDCR,1,United States,California,Whitmore,96096,"40.637105, -121.906949",40.637105,-121.906949,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,72,74.55,5430.65,75.42569444444445,25,No,0,4703,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,0,2
2436-QBZFP,1,United States,California,Yreka,96097,"41.764869, -122.671316",41.764869,-122.671316,Female,No,Yes,Yes,No,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,22,39.2,849.9,38.63181818181818,25,No,0,3288,Medium Term,No,Few,,Not Applicable,Not Applicable,Yes,1,0,0
3420-YJLQT,1,United States,California,Alturas,96101,"41.468877, -120.54229",41.468877,-120.54229,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,2,79.55,151.75,75.875,24,No,0,5965,Short Term,Yes,Few,,Not Applicable,Not Applicable,No,1,0,0
6040-CGACY,1,United States,California,Blairsden Graeagle,96103,"39.783747, -120.661032",39.783747,-120.661032,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,15,19.6,299.4,19.959999999999997,35,No,0,3195,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
6582-PLFUU,1,United States,California,Cedarville,96104,"41.505916, -120.152505",41.505916,-120.152505,Male,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),51,19.55,1086.75,21.308823529411764,40,No,0,5974,Long Term,Yes,Few,,Not Applicable,Not Applicable,No,0,1,0
8242-PDSGJ,1,United States,California,Chilcoot,96105,"39.872961, -120.198876",39.872961,-120.198876,Male,No,Yes,No,No,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),70,39.15,2692.75,38.46785714285714,60,No,0,5840,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,No,0,1,3
0264-CNITK,1,United States,California,Clio,96106,"39.745805, -120.580882",39.745805,-120.580882,Female,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),71,20.1,1389.6,19.57183098591549,23,No,0,5043,Long Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
0089-IIQKO,1,United States,California,Coleville,96107,"38.42528, -119.475741",38.42528,-119.475741,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),39,99.95,3767.4,96.60000000000001,43,No,0,4447,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,1
7839-NUIAA,1,United States,California,Davis Creek,96108,"41.750354, -120.403885",41.750354,-120.403885,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,61,59.8,3641.5,59.69672131147541,53,No,0,5381,Long Term,Yes,Few,,Not Applicable,Not Applicable,No,1,0,1
6075-QMNRR,1,United States,California,Doyle,96109,"40.012675, -120.101857",40.012675,-120.101857,Female,No,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52,49.75,2535.55,48.760576923076925,26,No,0,6334,Long Term,Yes,Few,,Not Applicable,Not Applicable,No,0,1,1
5966-EMAZU,1,United States,California,Fort Bidwell,96112,"41.932207, -120.135941",41.932207,-120.135941,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,64,108.5,6880.85,107.51328125,22,No,0,4576,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,0,3
0440-EKDCF,1,United States,California,Herlong,96113,"40.198234, -120.18089",40.198234,-120.18089,Male,No,Yes,No,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),62,60.15,3753.2,60.53548387096774,80,No,0,4404,Long Term,No,Multiple,,Not Applicable,Not Applicable,No,0,1,2
4774-HHGGS,1,United States,California,Janesville,96114,"40.294034, -120.512622",40.294034,-120.512622,Male,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,30,19.05,637.55,21.251666666666665,28,No,0,2347,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
2055-BFOCC,1,United States,California,Likely,96116,"41.266008, -120.490731",41.266008,-120.490731,Male,Yes,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),63,84.0,5329.55,84.59603174603176,42,No,0,5688,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
8180-AKMJV,1,United States,California,Litchfield,96117,"40.507272, -120.338228",40.507272,-120.338228,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),1,44.55,44.55,44.55,45,No,0,5825,Short Term,Yes,Few,,Not Applicable,Not Applicable,No,0,1,0
4298-OYIFC,1,United States,California,Loyalton,96118,"39.637471, -120.226338",39.637471,-120.226338,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,15,103.45,1539.8,102.65333333333334,53,No,0,5640,Medium Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,1,0,2
5566-SOEZD,1,United States,California,Madeline,96119,"41.042003, -120.506086",41.042003,-120.506086,Male,No,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),27,80.65,2209.75,81.8425925925926,31,No,0,5856,Medium Term,Yes,Few,,Not Applicable,Not Applicable,No,0,1,1
9842-EFSYY,1,United States,California,Markleeville,96120,"38.735789, -119.85798",38.735789,-119.85798,Female,No,No,Yes,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,4,57.2,223.75,55.9375,26,No,0,2421,Short Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,0,2
2272-WUSPA,1,United States,California,Milford,96121,"40.181279, -120.392967",40.181279,-120.392967,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,72,110.75,7751.7,107.6625,34,No,0,4848,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,1,0,2
4584-LBNMK,1,United States,California,Portola,96122,"39.786755, -120.445626",39.786755,-120.445626,Male,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),45,24.7,1174.35,26.096666666666664,61,No,0,5644,Medium Term,Yes,Few,,Not Applicable,Not Applicable,No,0,1,0
3898-GUYTS,1,United States,California,Ravendale,96123,"40.845738, -120.322219",40.845738,-120.322219,Female,Yes,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,45,97.05,4385.05,97.44555555555556,34,No,0,4735,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,1,0,2
0930-EHUZA,1,United States,California,Calpine,96124,"39.672813, -120.456699",39.672813,-120.456699,Female,No,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,36,76.35,2606.35,72.39861111111111,38,No,0,4771,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,0,3
9975-SKRNR,1,United States,California,Sierraville,96126,"39.559709, -120.345639",39.559709,-120.345639,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,18.9,18.9,18.9,69,No,0,4480,Short Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
3703-KBKZP,1,United States,California,Standish,96128,"40.346634, -120.386422",40.346634,-120.386422,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),16,74.45,1261.35,78.834375,47,No,0,5111,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
4973-MGTON,1,United States,California,Topaz,96133,"38.636052, -119.489162",38.636052,-119.489162,Female,No,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),71,84.4,5969.3,84.07464788732395,21,No,0,5619,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
3682-YEUWS,1,United States,California,Tulelake,96134,"41.813521, -121.492666",41.813521,-121.492666,Male,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,10,24.4,253.9,25.39,54,No,0,4458,Short Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
1223-UNPKS,1,United States,California,Wendel,96136,"40.345949, -120.081187",40.345949,-120.081187,Male,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20,20.05,400.0,20.0,24,No,0,4328,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
3446-QDSZF,1,United States,California,Homewood,96141,"39.117018, -120.212535",39.117018,-120.212535,Female,No,No,No,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),4,55.5,227.35,56.8375,66,No,0,2328,Short Term,No,Few,,Not Applicable,Not Applicable,Yes,0,1,0
5117-IFGPS,1,United States,California,Tahoe City,96145,"39.178337, -120.162806",39.178337,-120.162806,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,29,84.3,2357.75,81.30172413793103,67,No,0,2217,Medium Term,No,Few,,Not Applicable,Not Applicable,Yes,1,0,0
7379-FNIUJ,1,United States,California,Olympic Valley,96146,"39.191797, -120.212401",39.191797,-120.212401,Male,No,No,No,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,2,100.2,198.5,99.25,23,No,0,4855,Short Term,No,Multiple,,Not Applicable,Not Applicable,Yes,1,0,1
1627-AFWVJ,1,United States,California,Tahoe Vista,96148,"39.24124, -120.054765",39.24124,-120.054765,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,29,19.4,554.25,19.112068965517242,35,No,0,2265,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
4486-EFAEB,1,United States,California,Los Angeles,90002,"33.949255, -118.246978",33.949255,-118.246978,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,13,20.4,251.65,19.357692307692307,54,No,0,2486,Medium Term,No,Few,,Not Applicable,Not Applicable,No,1,0,0
0060-FUALY,1,United States,California,Los Angeles,90003,"33.964131, -118.272783",33.964131,-118.272783,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59,94.75,5597.65,94.87542372881356,26,No,0,5238,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,1,0,1
6954-OOYZZ,1,United States,California,Los Angeles,90006,"34.048013, -118.293953",34.048013,-118.293953,Male,No,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18,44.35,768.05,42.669444444444444,44,No,0,2935,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
7088-FBAWU,1,United States,California,Los Angeles,90007,"34.027337, -118.28515",34.027337,-118.28515,Female,No,Yes,Yes,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,17,74.55,1215.8,71.51764705882353,22,No,0,4451,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,0,1
8313-AFGBW,1,United States,California,Los Angeles,90008,"34.008293, -118.346766",34.008293,-118.346766,Male,No,Yes,No,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,47,73.6,3522.65,74.95,51,No,0,4795,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,1,0,1
3097-IDVPU,1,United States,California,Los Angeles,90012,"34.065875, -118.238728",34.065875,-118.238728,Male,No,Yes,Yes,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19,50.1,910.45,47.91842105263158,76,No,0,5749,Medium Term,Yes,Few,,Not Applicable,Not Applicable,No,0,1,0
2197-OMWGI,1,United States,California,Los Angeles,90014,"34.043144, -118.251977",34.043144,-118.251977,Female,Yes,Yes,Yes,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,68,53.0,3656.25,53.768382352941174,31,No,0,5583,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,1,0,1
2303-PJYHN,1,United States,California,Los Angeles,90015,"34.039224, -118.266293",34.039224,-118.266293,Female,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),2,19.85,52.0,26.0,80,No,0,4107,Short Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
9795-VOWON,1,United States,California,Los Angeles,90016,"34.028331, -118.354338",34.028331,-118.354338,Male,No,No,No,No,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),7,24.35,150.85,21.55,26,No,0,4665,Short Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
1237-WIYYZ,1,United States,California,Los Angeles,90017,"34.052842, -118.264495",34.052842,-118.264495,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,18,19.55,389.25,21.625,28,No,0,2386,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
1987-AUELQ,1,United States,California,Los Angeles,90018,"34.028735, -118.317236",34.028735,-118.317236,Female,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),71,25.05,1873.7,26.390140845070423,52,No,0,6334,Long Term,Yes,Few,,Not Applicable,Not Applicable,No,0,1,0
7852-LECYP,1,United States,California,Los Angeles,90019,"34.049841, -118.33846",34.049841,-118.33846,Male,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),13,93.8,1261.0,97.0,43,No,0,5870,Medium Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,0,1,1
4822-LPTYJ,1,United States,California,Los Angeles,90021,"34.029043, -118.239504",34.029043,-118.239504,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),72,103.75,7346.2,102.03055555555555,45,No,0,4655,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,1
8165-CBKXO,1,United States,California,Los Angeles,90022,"34.02381, -118.156582",34.02381,-118.156582,Male,No,Yes,Yes,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),66,56.75,3708.4,56.18787878787879,46,No,0,5748,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,0,1,1
6527-PZFPV,1,United States,California,Los Angeles,90023,"34.017697, -118.200577",34.017697,-118.200577,Male,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),24,20.8,469.65,19.568749999999998,48,No,0,4654,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
9593-CVZKR,1,United States,California,Los Angeles,90025,"34.046174, -118.446333",34.046174,-118.446333,Female,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,56,24.45,1385.85,24.74732142857143,52,No,0,5577,Long Term,Yes,Few,,Not Applicable,Not Applicable,No,0,0,0
8595-SIZNC,1,United States,California,Los Angeles,90026,"34.078991, -118.263804",34.078991,-118.263804,Female,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),22,25.6,548.8,24.94545454545454,75,No,0,2628,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
5236-XMZJY,1,United States,California,Los Angeles,90031,"34.085807, -118.206617",34.085807,-118.206617,Female,No,No,No,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),42,59.65,2536.55,60.394047619047626,80,No,0,3048,Medium Term,No,Multiple,,Not Applicable,Not Applicable,No,0,1,2
4827-DPADN,1,United States,California,Los Angeles,90032,"34.078821, -118.177576",34.078821,-118.177576,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72,83.3,6042.7,83.92638888888888,61,No,0,4505,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
2694-CIUMO,1,United States,California,Los Angeles,90033,"34.050198, -118.210946",34.050198,-118.210946,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),12,79.55,958.25,79.85416666666667,62,No,0,3445,Short Term,No,Few,,Not Applicable,Not Applicable,No,0,1,1
5846-ABOBJ,1,United States,California,Los Angeles,90034,"34.030578, -118.399613",34.030578,-118.399613,Male,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),71,24.45,1730.65,24.375352112676058,72,No,0,4766,Long Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
1439-LCGVL,1,United States,California,Los Angeles,90035,"34.051809, -118.383843",34.051809,-118.383843,Female,No,Yes,No,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,26,19.2,459.6,17.676923076923078,39,No,0,3656,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
0909-SDHNU,1,United States,California,Los Angeles,90036,"34.070291, -118.349191",34.070291,-118.349191,Female,No,No,Yes,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,7,29.8,201.95,28.849999999999998,56,No,0,4236,Short Term,No,Few,,Not Applicable,Not Applicable,No,0,0,1
4647-XXZAM,1,United States,California,Los Angeles,90037,"34.002642, -118.287596",34.002642,-118.287596,Female,No,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,6,45.5,285.2,47.53333333333333,51,No,0,5450,Short Term,Yes,Few,,Not Applicable,Not Applicable,No,0,0,0
7740-KKCXF,1,United States,California,Los Angeles,90039,"34.110845, -118.259595",34.110845,-118.259595,Male,No,Yes,No,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51,30.05,1529.45,29.98921568627451,21,No,0,5045,Long Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
5360-XGYAZ,1,United States,California,Los Angeles,90040,"33.994524, -118.149953",33.994524,-118.149953,Male,No,Yes,Yes,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72,65.65,4664.5,64.78472222222223,47,No,0,4934,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
3557-HTYWR,1,United States,California,Los Angeles,90043,"33.988543, -118.334081",33.988543,-118.334081,Female,No,No,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,47,74.05,3496.3,74.38936170212766,75,No,0,2831,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,0,2
8920-NAVAY,1,United States,California,Los Angeles,90045,"33.954017, -118.402447",33.954017,-118.402447,Male,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),62,110.75,7053.35,113.76370967741936,43,No,0,5166,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,2
1699-TLDLZ,1,United States,California,Los Angeles,90046,"34.108455, -118.362081",34.108455,-118.362081,Female,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,16,19.7,301.55,18.846875,43,No,0,5293,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
5600-PDUJF,1,United States,California,Los Angeles,90047,"33.958149, -118.308441",33.958149,-118.308441,Male,No,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),6,49.5,312.7,52.11666666666667,75,No,0,5552,Short Term,Yes,Few,,Not Applicable,Not Applicable,No,0,1,1
0567-XRHCU,1,United States,California,Los Angeles,90049,"34.091829, -118.491244",34.091829,-118.491244,Female,No,Yes,Yes,No,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),69,43.95,2960.1,42.9,73,No,0,4479,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,2
2067-QYTCF,1,United States,California,Los Angeles,90057,"34.061918, -118.277939",34.061918,-118.277939,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,64,111.15,6953.4,108.646875,55,No,0,5455,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,1,0,2
7407-SUJIZ,1,United States,California,Los Angeles,90061,"33.92128, -118.274186",33.92128,-118.274186,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,25,20.6,541.5,21.66,50,No,0,2305,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
9150-KPBJQ,1,United States,California,Los Angeles,90062,"34.003553, -118.308933",34.003553,-118.308933,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),6,19.65,116.85,19.474999999999998,27,No,0,3945,Short Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
0052-DCKON,1,United States,California,Los Angeles,90063,"34.044271, -118.185237",34.044271,-118.185237,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),66,115.8,7942.15,120.33560606060605,42,No,0,5845,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
3654-ARMGP,1,United States,California,Los Angeles,90064,"34.037251, -118.423573",34.037251,-118.423573,Female,No,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),61,88.65,5321.25,87.23360655737704,79,No,0,4730,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,2
9699-UBQFS,1,United States,California,Los Angeles,90065,"34.108833, -118.229715",34.108833,-118.229715,Female,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,43,94.5,4156.8,96.66976744186047,32,No,0,4745,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,1,0,1
9367-TCUYN,1,United States,California,Los Angeles,90066,"34.002028, -118.430656",34.002028,-118.430656,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,12,20.1,223.6,18.633333333333333,32,No,0,5179,Short Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
1261-FWTTE,1,United States,California,Los Angeles,90067,"34.057496, -118.413959",34.057496,-118.413959,Male,Yes,No,No,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),23,34.65,768.45,33.410869565217396,67,No,0,2307,Medium Term,No,Few,,Not Applicable,Not Applicable,Yes,0,1,0
3528-HFRIQ,1,United States,California,Los Angeles,90068,"34.137411, -118.328915",34.137411,-118.328915,Male,Yes,Yes,No,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),71,52.3,3765.05,53.02887323943662,51,No,0,5491,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,0,1,1
0708-SJDIS,1,United States,California,West Hollywood,90069,"34.093781, -118.381061",34.093781,-118.381061,Female,No,No,No,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,34,65.0,2157.5,63.455882352941174,55,No,0,5567,Medium Term,Yes,Few,,Not Applicable,Not Applicable,Yes,0,0,1
2073-QBVBI,1,United States,California,Los Angeles,90077,"34.102084, -118.451629",34.102084,-118.451629,Female,No,Yes,No,No,No,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,41,35.45,1391.65,33.94268292682927,80,No,0,2954,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,0,1
6928-ONTRW,1,United States,California,Bell,90201,"33.970343, -118.171368",33.970343,-118.171368,Female,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),72,19.7,1379.8,19.163888888888888,33,No,0,5451,Long Term,Yes,Few,,Not Applicable,Not Applicable,No,0,1,0
3320-VEOYC,1,United States,California,Beverly Hills,90210,"34.099891, -118.414338",34.099891,-118.414338,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,14,95.6,1273.3,90.95,78,No,0,3502,Medium Term,No,Few,,Not Applicable,Not Applicable,Yes,1,0,0
5231-FIQPA,1,United States,California,Beverly Hills,90211,"34.063947, -118.383001",34.063947,-118.383001,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,41,19.85,810.45,19.76707317073171,40,No,0,3523,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
6617-WLBQC,1,United States,California,Beverly Hills,90212,"34.062095, -118.401508",34.062095,-118.401508,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),23,81.85,1810.85,78.73260869565217,80,No,0,5939,Medium Term,Yes,Few,,Not Applicable,Not Applicable,No,0,1,1
2599-CIPQE,1,United States,California,Compton,90220,"33.88151, -118.234451",33.88151,-118.234451,Male,No,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),71,109.3,7782.85,109.61760563380282,61,No,0,5737,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
8774-GSBUN,1,United States,California,Compton,90222,"33.912246, -118.236773",33.912246,-118.236773,Male,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,72,25.4,1797.1,24.959722222222222,46,No,0,6011,Long Term,Yes,Few,,Not Applicable,Not Applicable,No,0,0,0
